table_id,series_family,role,series_id,dimensions_json,forecast_scope,measure_code,is_forecast_target,is_auxiliary_feature,duplicate_group,authoritative_source,n_periods,n_non_null,coverage_ratio,zero_fraction,variance,time_first,time_last,selected,selection_reason
12tu,KEHA_occupation,panel_target,12tu::Alue=MK01|Ammattiryhmä=X131|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK01"", ""Ammattiryhmä"": ""X131"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,54,1.0,1.0,0.0,2013Q1,2026Q2,False,mostly_zero;no_variation
12tu,KEHA_occupation,panel_target,12tu::Alue=MK01|Ammattiryhmä=X211|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK01"", ""Ammattiryhmä"": ""X211"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,52,0.9629629629629629,0.9807692307692307,92.41863905325444,2013Q1,2026Q2,False,mostly_zero
12tu,KEHA_occupation,panel_target,12tu::Alue=MK01|Ammattiryhmä=X212|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK01"", ""Ammattiryhmä"": ""X212"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,49,0.9074074074074074,0.6326530612244898,2775.223656809663,2013Q1,2026Q2,False,mostly_zero
12tu,KEHA_occupation,panel_target,12tu::Alue=MK01|Ammattiryhmä=X311|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK01"", ""Ammattiryhmä"": ""X311"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,54,1.0,1.0,0.0,2013Q1,2026Q2,False,mostly_zero;no_variation
12tu,KEHA_occupation,panel_target,12tu::Alue=MK01|Ammattiryhmä=X411|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK01"", ""Ammattiryhmä"": ""X411"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,54,1.0,1.0,0.0,2013Q1,2026Q2,False,mostly_zero;no_variation
12tu,KEHA_occupation,panel_target,12tu::Alue=MK01|Ammattiryhmä=X511|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK01"", ""Ammattiryhmä"": ""X511"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,54,1.0,1.0,0.0,2013Q1,2026Q2,False,mostly_zero;no_variation
12tu,KEHA_occupation,panel_target,12tu::Alue=MK01|Ammattiryhmä=X521|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK01"", ""Ammattiryhmä"": ""X521"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,54,1.0,1.0,0.0,2013Q1,2026Q2,False,mostly_zero;no_variation
12tu,KEHA_occupation,panel_target,12tu::Alue=MK01|Ammattiryhmä=X531|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK01"", ""Ammattiryhmä"": ""X531"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,54,1.0,1.0,0.0,2013Q1,2026Q2,False,mostly_zero;no_variation
12tu,KEHA_occupation,panel_target,12tu::Alue=MK01|Ammattiryhmä=X541|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK01"", ""Ammattiryhmä"": ""X541"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,54,1.0,1.0,0.0,2013Q1,2026Q2,False,mostly_zero;no_variation
12tu,KEHA_occupation,panel_target,12tu::Alue=MK01|Ammattiryhmä=X611|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK01"", ""Ammattiryhmä"": ""X611"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,54,1.0,1.0,0.0,2013Q1,2026Q2,False,mostly_zero;no_variation
12tu,KEHA_occupation,panel_target,12tu::Alue=MK01|Ammattiryhmä=X621|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK01"", ""Ammattiryhmä"": ""X621"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,54,1.0,1.0,0.0,2013Q1,2026Q2,False,mostly_zero;no_variation
12tu,KEHA_occupation,panel_target,12tu::Alue=MK01|Ammattiryhmä=X999|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK01"", ""Ammattiryhmä"": ""X999"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,47,0.8703703703703703,0.9574468085106383,2.166591217745588,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=0110|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""0110"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,46,0.8518518518518519,0.9565217391304348,1.0396975425330812,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=0210|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""0210"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,32,0.5925925925925926,1.0,0.0,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero;no_variation
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=0310|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""0310"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,53,0.9814814814814815,1.0,0.0,2013Q1,2026Q2,False,mostly_zero;no_variation
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=1111|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""1111"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,51,0.9444444444444444,0.9803921568627451,0.4805843906189929,2013Q1,2026Q2,False,mostly_zero
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=1112|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""1112"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,23,0.42592592592592593,0.7391304347826086,22.06427221172023,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=1114|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""1114"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,16,0.2962962962962963,0.9375,1.46484375,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=1120|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""1120"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,15,0.2777777777777778,0.4666666666666667,8.862222222222222,2013Q1,2026Q2,False,insufficient_non_null_quarters
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=1211|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""1211"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,22,0.4074074074074074,0.7272727272727273,5.332644628099173,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=1212|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""1212"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,29,0.5370370370370371,0.8620689655172413,37.39833531510107,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=1213|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""1213"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,49,0.9074074074074074,1.0,0.0,2013Q1,2026Q2,False,mostly_zero;no_variation
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=1219|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""1219"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,17,0.3148148148148148,0.4117647058823529,21.287197231833915,2013Q1,2026Q2,False,insufficient_non_null_quarters
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=1221|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""1221"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,27,0.5,0.2962962962962963,609.9698216735253,2013Q1,2026Q2,False,insufficient_non_null_quarters
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=1222|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""1222"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,48,0.8888888888888888,1.0,0.0,2013Q1,2026Q2,False,mostly_zero;no_variation
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=1223|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""1223"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,37,0.6851851851851852,1.0,0.0,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero;no_variation
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=1311|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""1311"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,52,0.9629629629629629,1.0,0.0,2013Q1,2026Q2,False,mostly_zero;no_variation
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=1312|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""1312"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,53,0.9814814814814815,1.0,0.0,2013Q1,2026Q2,False,mostly_zero;no_variation
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=1321|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""1321"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,25,0.46296296296296297,0.4,10.64,2013Q1,2026Q2,False,insufficient_non_null_quarters
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=1322|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""1322"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,54,1.0,1.0,0.0,2013Q1,2026Q2,False,mostly_zero;no_variation
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=1323|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""1323"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,27,0.5,0.8888888888888888,2.469135802469136,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=1324|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""1324"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,14,0.25925925925925924,1.0,0.0,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero;no_variation
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=1330|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""1330"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,32,0.5925925925925926,1.0,0.0,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero;no_variation
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=1341|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""1341"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,24,0.4444444444444444,0.25,18.12326388888889,2013Q1,2026Q2,False,insufficient_non_null_quarters
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=1342|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""1342"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,24,0.4444444444444444,0.9583333333333334,0.998263888888889,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=1343|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""1343"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,26,0.48148148148148145,0.8461538461538461,4.917159763313609,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=1344|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""1344"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,27,0.5,0.4074074074074074,14.743484224965705,2013Q1,2026Q2,False,insufficient_non_null_quarters
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=1345|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""1345"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,23,0.42592592592592593,0.34782608695652173,18.998109640831753,2013Q1,2026Q2,False,insufficient_non_null_quarters
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=1346|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""1346"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,49,0.9074074074074074,1.0,0.0,2013Q1,2026Q2,False,mostly_zero;no_variation
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=1349|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""1349"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,24,0.4444444444444444,1.0,0.0,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero;no_variation
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=1411|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""1411"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,48,0.8888888888888888,1.0,0.0,2013Q1,2026Q2,False,mostly_zero;no_variation
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=1412|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""1412"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,36,0.6666666666666666,0.8333333333333334,8.64506172839506,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=1420|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""1420"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,44,0.8148148148148148,0.9318181818181818,2.100723140495867,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=1431|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""1431"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,24,0.4444444444444444,1.0,0.0,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero;no_variation
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=1439|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""1439"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,31,0.5740740740740741,0.6774193548387096,8.998959417273673,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=2111|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""2111"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,33,0.6111111111111112,1.0,0.0,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero;no_variation
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=2112|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""2112"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,54,1.0,1.0,0.0,2013Q1,2026Q2,False,mostly_zero;no_variation
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=2113|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""2113"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,19,0.35185185185185186,0.5263157894736842,10.304709141274238,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=2114|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""2114"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,43,0.7962962962962963,1.0,0.0,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero;no_variation
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=2120|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""2120"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,27,0.5,1.0,0.0,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero;no_variation
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=2131|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""2131"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,27,0.5,0.37037037037037035,17.1358024691358,2013Q1,2026Q2,False,insufficient_non_null_quarters
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=2132|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""2132"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,14,0.25925925925925924,0.7142857142857143,10.494897959183675,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=2133|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""2133"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,28,0.5185185185185185,0.5357142857142857,20.102040816326536,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=2141|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""2141"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,43,0.7962962962962963,0.11627906976744186,55.16062736614386,2013Q1,2026Q2,False,insufficient_non_null_quarters
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=2142|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""2142"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,53,0.9814814814814815,0.0,80.30331078675684,2013Q1,2026Q2,True,accepted
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=2143|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""2143"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,24,0.4444444444444444,0.875,24.076388888888886,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=2144|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""2144"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,54,1.0,0.0,1044.628257887517,2013Q1,2026Q2,True,accepted
12tu,KEHA_occupation,panel_target,12tu::Alue=MK02|Ammattiryhmä=2145|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK02"", ""Ammattiryhmä"": ""2145"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,19,0.35185185185185186,0.5263157894736842,15.191135734072024,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero
